subref	form	norm	lemma	tag	curated
0@συνεξομοιοῦνται	συνεξομοιοῦνται	συνεξομοιοῦνται			n
0@τοῖς[4]	τοῖς	τοῖς			n
0@ὑποκειμένοις	ὑποκειμένοις	ὑποκειμένοις			n
0@ἔθεσι	ἔθεσι	ἔθεσι			n
0@καὶ[22]	καὶ	καί			n
0@κράσεσι	κράσεσι	κράσεσι			n
0@σωμάτων	σωμάτων	σωμάτων			n
0@καὶ[23]	καὶ	καί			n
0@τροφαῖς	τροφαῖς	τροφαῖς			n
0@καὶ[24]	καὶ	καί			n
0@διαίταις	διαίταις	διαίταις			n
0@ἄλλως	ἄλλως	ἄλλως			n
0@γὰρ	γὰρ	γάρ			n
0@ἀνδρεῖος	ἀνδρεῖος	ἀνδρεῖος			n
0@ὁ[6]	ὁ	ὁ			n
0@Ἀχιλλεὺς	Ἀχιλλεὺς	ἀχιλλεύς			n
0@ἄλλως[2]	ἄλλως	ἄλλως			n
0@ὁ[7]	ὁ	ὁ			n
0@Αἴας	Αἴας	αἴας			n
0@καὶ[25]	καὶ	καί			n
0@φρόνησις	φρόνησις	φρόνησις			n
0@Ὀδυσσέως	Ὀδυσσέως	ὀδυσσέως			n
0@οὐχ[2]	οὐχ	οὐ			n
0@ὁμοία	ὁμοία	ὁμοία			n
0@τῇ[4]	τῇ	τῇ			n
0@Νέστορος	Νέστορος	νέστορος			n
0@οὐδὲ[2]	οὐδὲ	οὐδέ			n
0@δίκαιος	δίκαιος	δίκαιος			n
0@ὡσαύτως	ὡσαύτως	ὡσαύτως			n
0@Κάτων	Κάτων	κάτων			n
0@καὶ[26]	καὶ	καί			n
0@Ἀγησίλαος	Ἀγησίλαος	ἀγησίλαος			n
0@οὐδὲ[3]	οὐδὲ	οὐδέ			n
0@Εἰρήνη	Εἰρήνη	εἰρήνη			n
0@φίλανδρος	φίλανδρος	φίλανδρος			n
0@ὡς[4]	ὡς	ὡς			n
0@Ἄλκηστις	Ἄλκηστις	ἄλκηστις			n
0@οὐδὲ[4]	οὐδὲ	οὐδέ			n
0@Κορνηλία	Κορνηλία	κορνηλία			n
0@μεγαλόφρων	μεγαλόφρων	μεγαλόφρων			n
0@ὡς[5]	ὡς	ὡς			n
0@Ὀλυμπιάς	Ὀλυμπιάς	ὀλυμπιάς			n
0@ἀλλὰ[3]	ἀλλὰ	ἀλλά			n
0@μὴ[3]	μὴ	μή			n
0@παρὰ[2]	παρὰ	παρά			n
0@τοῦτο	τοῦτο	τοῦτο			n
0@πολλὰς	πολλὰς	πολλάς			n
0@καὶ[27]	καὶ	καί			n
0@διαφόρους	διαφόρους	διαφόρους			n
0@ποιῶμεν	ποιῶμεν	ποιῶμεν			n
0@ἀνδρείας[2]	ἀνδρείας	ἀνδρείας			n
0@καὶ[28]	καὶ	καί			n
0@φρονήσεις	φρονήσεις	φρονήσεις			n
0@καὶ[29]	καὶ	καί			n
0@δικαιοσύνας	δικαιοσύνας	δικαιοσύνας			n
0@ἂν[3]	ἂν	ἄν			n
0@μόνον	μόνον	μόνον			n
0@τοῦ[8]	τοῦ	τοῦ			n
0@λόγου	λόγου	λόγου			n
0@τοῦ[9]	τοῦ	τοῦ			n
0@οἰκείου	οἰκείου	οἰκείου			n
0@μηδεμίαν	μηδεμίαν	μηδεμίαν			n
0@αἱ[2]	αἱ	αἱ			n
0@καθʼ	καθʼ	καθʼ			n
0@ἕκαστον	ἕκαστον	ἕκαστον			n
0@ἀνομοιότητες	ἀνομοιότητες	ἀνομοιότητες			n
0@ἐκβιβάζωσι	ἐκβιβάζωσι	ἐκβιβάζωσι			n
0@ἐκβιβάζωσι[2]	ἐκβιβάζωσι	ἐκβιβάζωσι			n
0@Wyttenbach	Wyttenbach	wyttenbach			n
0@ἐκβιάζωσι	ἐκβιάζωσι	ἐκβιάζωσι			n
0@τὰ[11]	τὰ	τά			n
0@μὲν[6]	μὲν	μέν			n
0@οὖν	οὖν	οὖν			n
0@ἄγαν	ἄγαν	ἄγαν			n
0@περιβόητα	περιβόητα	περιβόητα			n
0@καὶ[30]	καὶ	καί			n
0@ὅσων	ὅσων	ὅσων			n
